ts,side,price,qty,type,ts_ns
1756092430684000000,B,112933.29,0.0,book,1756092430684000000
1756092430684000000,A,113535.4,0.0427,book,1756092430684000000
1756092430684000000,A,113535.41,0.34373,book,1756092430684000000
1756092430684000000,A,113535.44,0.00122,book,1756092430684000000
1756092430784000000,A,113535.39,0.68045,book,1756092430784000000
1756092430784000000,A,113535.43,0.0,book,1756092430784000000
1756092431084000000,B,113020.34,0.0,book,1756092431084000000
1756092431084000000,A,141925.84,0.0,book,1756092431084000000
1756092431184000000,A,113535.38,0.00086,book,1756092431184000000
1756092431184000000,A,113535.42,0.0,book,1756092431184000000
1756092432785000000,B,112831.0,0.0,book,1756092432785000000
1756092432785000000,A,113536.13,0.0,book,1756092432785000000
1756092432785000000,A,141925.84,9e-05,book,1756092432785000000
1756092432885000000,B,113076.07,0.1224,book,1756092432885000000
1756092432885000000,B,113055.0,0.2471,book,1756092432885000000
1756092432885000000,B,112999.0,0.30759,book,1756092432885000000
1756092432885000000,B,112942.0,0.29849,book,1756092432885000000
1756092432885000000,B,112886.0,0.10126,book,1756092432885000000
1756092432885000000,B,112716.0,0.10048,book,1756092432885000000
1756092432885000000,A,113535.36,0.0427,book,1756092432885000000
1756092432885000000,A,113535.37,0.21741,book,1756092432885000000
1756092432885000000,A,113535.4,0.0,book,1756092432885000000
1756092432885000000,A,113706.0,0.25527,book,1756092432885000000
1756092432885000000,A,113762.0,0.29673,book,1756092432885000000
1756092432885000000,A,113819.0,0.30098,book,1756092432885000000
1756092432885000000,A,113876.0,0.09851,book,1756092432885000000
1756092432985000000,B,113076.08,0.1001,book,1756092432985000000
1756092432985000000,B,113076.06,0.0,book,1756092432985000000
1756092432985000000,B,113047.94,0.02009,book,1756092432985000000
1756092432985000000,A,113535.35,0.68045,book,1756092432985000000
1756092432985000000,A,113535.39,0.0,book,1756092432985000000
1756092433185000000,A,113535.34,0.0427,book,1756092433185000000
1756092433285000000,B,113225.3,0.0,book,1756092433285000000
1756092433285000000,A,113535.33,0.68045,book,1756092433285000000
1756092433285000000,A,113535.35,0.0,book,1756092433285000000
1756092433285000000,A,141925.84,0.00018,book,1756092433285000000
1756092433386000000,B,113225.31,0.0,book,1756092433386000000
1756092433386000000,B,113076.08,0.13105,book,1756092433386000000
1756092433386000000,A,141925.84,0.00027,book,1756092433386000000
1756092433486000000,A,113535.32,0.0427,book,1756092433486000000
1756092433486000000,A,113535.34,0.0,book,1756092433486000000
1756092433586000000,A,113535.31,0.68045,book,1756092433586000000
1756092433586000000,A,113535.33,0.0,book,1756092433586000000
1756092433686000000,A,113535.3,0.0427,book,1756092433686000000
1756092433686000000,A,113535.32,0.0,book,1756092433686000000
1756092433786000000,A,113535.29,0.68045,book,1756092433786000000
1756092433786000000,A,113535.31,0.0,book,1756092433786000000
1756092434687000000,A,113535.28,0.0427,book,1756092434687000000
1756092434687000000,A,113535.3,0.0,book,1756092434687000000
1756092434687000000,A,113535.36,0.0,book,1756092434687000000
1756092434787000000,A,113535.27,0.68045,book,1756092434787000000
1756092434787000000,A,113535.29,0.0,book,1756092434787000000
1756092434787000000,A,113535.41,0.0,book,1756092434787000000
1756092434887000000,A,113535.26,0.34373,book,1756092434887000000
1756092434987000000,A,113535.25,0.68045,book,1756092434987000000
1756092434987000000,A,113535.27,0.0,book,1756092434987000000
1756092435287000000,B,112645.81,0.0,book,1756092435287000000
1756092435787000000,A,113535.24,0.0427,book,1756092435787000000
1756092435787000000,A,113535.28,0.0,book,1756092435787000000
1756092435887000000,A,113535.23,0.68045,book,1756092435887000000
1756092435887000000,A,113535.25,0.0,book,1756092435887000000
1756092435987000000,A,141925.84,0.00036,book,1756092435987000000
1756092436388000000,B,113047.94,0.0,book,1756092436388000000
1756092436388000000,B,113033.87,0.03351,book,1756092436388000000
1756092436488000000,A,113535.22,0.0427,book,1756092436488000000
1756092436588000000,A,113535.21,0.68045,book,1756092436588000000
1756092436588000000,A,113535.23,0.0,book,1756092436588000000
1756092436688000000,B,113076.09,0.1224,book,1756092436688000000
1756092436688000000,B,113076.07,0.0,book,1756092436688000000
1756092436688000000,A,113535.19,0.21741,book,1756092436688000000
1756092436688000000,A,113535.2,0.0,book,1756092436688000000
1756092436688000000,A,113535.37,0.0,book,1756092436688000000
1756092436788000000,B,113076.1,0.13105,book,1756092436788000000
1756092436788000000,B,113076.08,0.0,book,1756092436788000000
1756092436788000000,B,113033.87,0.0,book,1756092436788000000
1756092436788000000,A,113535.16,0.21741,book,1756092436788000000
1756092436788000000,A,113535.17,0.0427,book,1756092436788000000
1756092436788000000,A,113535.18,0.68045,book,1756092436788000000
1756092436788000000,A,113535.19,0.0,book,1756092436788000000
1756092436788000000,A,113535.21,0.0,book,1756092436788000000
1756092436788000000,A,113535.24,0.0,book,1756092436788000000
1756092436888000000,A,113535.15,0.68045,book,1756092436888000000
1756092436888000000,A,113535.18,0.0,book,1756092436888000000
1756092436988000000,A,113535.14,0.0427,book,1756092436988000000
1756092436988000000,A,113535.17,0.0,book,1756092436988000000
1756092437088000000,A,113535.12,0.0427,book,1756092437088000000
1756092437088000000,A,113535.13,0.68045,book,1756092437088000000
1756092437088000000,A,113535.14,0.0,book,1756092437088000000
1756092437088000000,A,113535.15,0.0,book,1756092437088000000
1756092437188000000,A,113535.11,0.68045,book,1756092437188000000
1756092437188000000,A,113535.13,0.0,book,1756092437188000000
1756092437288000000,B,113225.3,0.00461,book,1756092437288000000
1756092437288000000,B,113076.11,0.00794,book,1756092437288000000
1756092437388000000,B,113225.31,0.03095,book,1756092437388000000
1756092437388000000,B,113076.12,0.1001,book,1756092437388000000
1756092437388000000,B,113076.1,0.0,book,1756092437388000000
1756092437488000000,B,113076.12,0.2225,book,1756092437488000000
1756092437488000000,B,113076.09,0.0,book,1756092437488000000
1756092437488000000,A,113535.1,0.21741,book,1756092437488000000
1756092437488000000,A,113535.16,0.0,book,1756092437488000000
1756092437589000000,A,113535.09,0.68045,book,1756092437589000000
1756092437589000000,A,113535.11,0.0,book,1756092437589000000
1756092438089000000,A,113535.08,0.0427,book,1756092438089000000
1756092438089000000,A,113535.12,0.0,book,1756092438089000000
1756092438089000000,A,113535.22,0.0,book,1756092438089000000
1756092438189000000,A,113535.07,0.68045,book,1756092438189000000
1756092438189000000,A,113535.09,0.0,book,1756092438189000000
1756092438589000000,A,113535.06,0.0,book,1756092438589000000
1756092438789000000,A,113535.06,0.00122,book,1756092438789000000
1756092438789000000,A,113535.44,0.0,book,1756092438789000000
1756092438889000000,A,113535.05,0.1001,book,1756092438889000000
1756092438889000000,A,113535.07,0.58035,book,1756092438889000000
1756092438889000000,A,113535.26,0.0,book,1756092438889000000
1756092438990000000,A,113535.04,0.34373,book,1756092438990000000
1756092439090000000,B,113025.39,0.03133,book,1756092439090000000
1756092439090000000,A,113535.03,0.68045,book,1756092439090000000
1756092439090000000,A,113535.05,0.0,book,1756092439090000000
1756092439090000000,A,113535.07,0.0,book,1756092439090000000
1756092439290000000,A,113535.02,0.04116,book,1756092439290000000
1756092439290000000,A,113535.04,0.34406,book,1756092439290000000
1756092439290000000,A,113535.08,0.0,book,1756092439290000000
1756092439290000000,A,113535.38,0.0,book,1756092439290000000
1756092439390000000,A,113535.01,0.68045,book,1756092439390000000
1756092439390000000,A,113535.03,0.0,book,1756092439390000000
1756092439390000000,A,141925.84,0.00045,book,1756092439390000000
1756092440291000000,A,113535.0,0.04116,book,1756092440291000000
1756092440291000000,A,113535.02,0.0,book,1756092440291000000
1756092440391000000,A,113534.99,0.68045,book,1756092440391000000
1756092440391000000,A,113535.01,0.0,book,1756092440391000000
1756092441091000000,A,141925.84,0.00045,book,1756092441091000000
1756092441191000000,A,113534.98,0.04139,book,1756092441191000000
1756092441291000000,A,113534.97,0.68045,book,1756092441291000000
1756092441291000000,A,113534.99,0.0,book,1756092441291000000
1756092441291000000,A,141925.84,0.00045,book,1756092441291000000
1756092441391000000,A,141925.84,0.00045,book,1756092441391000000
1756092441692000000,B,113076.13,0.1224,book,1756092441692000000
1756092441692000000,B,113076.12,0.1001,book,1756092441692000000
1756092441692000000,A,113534.95,0.04139,book,1756092441692000000
1756092441692000000,A,113534.96,0.21741,book,1756092441692000000
1756092441692000000,A,113535.0,0.0,book,1756092441692000000
1756092441692000000,A,113535.1,0.0,book,1756092441692000000
1756092441792000000,B,113076.14,0.1001,book,1756092441792000000
1756092441792000000,B,113076.12,0.0,book,1756092441792000000
1756092441792000000,A,113534.94,0.68045,book,1756092441792000000
1756092441792000000,A,113534.97,0.0,book,1756092441792000000
1756092441892000000,A,113535.06,0.0,book,1756092441892000000
1756092441992000000,A,113534.93,0.00122,book,1756092441992000000
1756092442092000000,A,113534.92,0.1001,book,1756092442092000000
1756092442092000000,A,113534.94,0.58035,book,1756092442092000000
1756092442392000000,A,113534.91,0.01761,book,1756092442392000000
1756092442392000000,A,113535.04,0.34373,book,1756092442392000000
1756092442492000000,A,113534.9,0.68045,book,1756092442492000000
1756092442492000000,A,113534.92,0.0,book,1756092442492000000
1756092442492000000,A,113534.94,0.0,book,1756092442492000000
1756092442692000000,A,113534.89,0.0424,book,1756092442692000000
1756092442692000000,A,113534.95,0.0,book,1756092442692000000
1756092442692000000,A,113534.98,0.0,book,1756092442692000000
1756092442792000000,A,113534.88,0.68045,book,1756092442792000000
1756092442792000000,A,113534.9,0.0,book,1756092442792000000
1756092442992000000,A,113535.04,0.0,book,1756092442992000000
1756092443093000000,A,113534.88,1.02418,book,1756092443093000000
1756092443293000000,A,113534.87,0.0424,book,1756092443293000000
1756092443393000000,A,113534.85,0.0424,book,1756092443393000000
1756092443393000000,A,113534.86,0.68045,book,1756092443393000000
1756092443393000000,A,113534.87,0.0,book,1756092443393000000
1756092443393000000,A,113534.88,0.34373,book,1756092443393000000
1756092443493000000,A,113534.84,0.68045,book,1756092443493000000
1756092443493000000,A,113534.86,0.0,book,1756092443493000000
1756092443793000000,A,113534.83,0.0,book,1756092443793000000
1756092443793000000,A,113534.89,0.0,book,1756092443793000000
1756092444193000000,A,113534.83,0.00122,book,1756092444193000000
1756092444193000000,A,113534.93,0.0,book,1756092444193000000
1756092444293000000,A,113534.82,0.1001,book,1756092444293000000
1756092444293000000,A,113534.84,0.58035,book,1756092444293000000
1756092444393000000,A,113534.91,0.0,book,1756092444393000000
1756092444493000000,A,141925.84,0.00045,book,1756092444493000000
1756092444593000000,A,113534.81,0.01761,book,1756092444593000000
1756092444694000000,A,113534.8,0.68045,book,1756092444694000000
1756092444694000000,A,113534.82,0.0,book,1756092444694000000
1756092444694000000,A,113534.84,0.0,book,1756092444694000000
1756092444794000000,A,113534.79,0.0,book,1756092444794000000
1756092444794000000,A,113534.85,0.0,book,1756092444794000000
1756092446295000000,A,113534.79,0.0424,book,1756092446295000000
1756092446395000000,A,113534.78,0.68045,book,1756092446395000000
1756092446395000000,A,113534.8,0.0,book,1756092446395000000
1756092446895000000,A,113534.77,0.0424,book,1756092446895000000
1756092446895000000,A,141925.84,0.00045,book,1756092446895000000
1756092446995000000,A,113534.76,0.68045,book,1756092446995000000
1756092446995000000,A,113534.78,0.0,book,1756092446995000000
1756092447195000000,A,113534.88,0.0,book,1756092447195000000
1756092447295000000,A,113534.74,0.0424,book,1756092447295000000
1756092447295000000,A,113534.75,0.34373,book,1756092447295000000
1756092447295000000,A,113534.79,0.0,book,1756092447295000000
1756092447396000000,A,113534.73,0.68045,book,1756092447396000000
1756092447396000000,A,113534.76,0.0,book,1756092447396000000
1756092447596000000,B,113076.13,0.0,book,1756092447596000000
1756092447596000000,A,113534.96,0.0,book,1756092447596000000
1756092447696000000,B,113076.15,0.1224,book,1756092447696000000
1756092447696000000,B,113076.14,0.0,book,1756092447696000000
1756092447696000000,B,113076.12,0.1001,book,1756092447696000000
1756092447696000000,A,113534.72,0.21741,book,1756092447696000000
1756092447796000000,B,113076.16,0.1001,book,1756092447796000000
1756092447796000000,B,113076.12,0.0,book,1756092447796000000
1756092447796000000,A,113534.7,0.0424,book,1756092447796000000
1756092447796000000,A,113534.71,0.68045,book,1756092447796000000
1756092447796000000,A,113534.72,0.21774,book,1756092447796000000
1756092447796000000,A,113534.73,0.0,book,1756092447796000000
1756092447796000000,A,113534.74,0.0,book,1756092447796000000
1756092447796000000,A,113534.81,0.0,book,1756092447796000000
1756092447896000000,A,113534.69,0.68045,book,1756092447896000000
1756092447896000000,A,113534.71,0.0,book,1756092447896000000
1756092448596000000,A,113534.68,0.0,book,1756092448596000000
1756092448596000000,A,113534.77,0.0,book,1756092448596000000
1756092448897000000,A,141925.84,0.00036,book,1756092448897000000
1756092449097000000,A,141925.84,0.00027,book,1756092449097000000
1756092449597000000,A,113534.68,0.0,book,1756092449597000000
1756092449597000000,A,113534.7,0.0,book,1756092449597000000
1756092449597000000,A,141925.84,0.00018,book,1756092449597000000
1756092449697000000,A,113534.69,0.0,book,1756092449697000000
1756092449697000000,A,113534.71,0.68045,book,1756092449697000000
1756092449997000000,A,113534.7,0.0424,book,1756092449997000000
1756092450097000000,A,113534.69,0.68045,book,1756092450097000000
1756092450097000000,A,113534.71,0.0,book,1756092450097000000
1756092450498000000,A,113534.68,0.00033,book,1756092450498000000
1756092450498000000,A,113534.72,0.21741,book,1756092450498000000
1756092450898000000,A,113534.83,0.0,book,1756092450898000000
1756092450998000000,A,113534.67,0.00122,book,1756092450998000000
1756092451098000000,A,113534.66,0.1001,book,1756092451098000000
1756092451098000000,A,113534.69,0.58035,book,1756092451098000000
1756092451398000000,A,113534.75,0.0,book,1756092451398000000
1756092451498000000,B,113037.66,0.02194,book,1756092451498000000
1756092451498000000,B,113025.39,0.0,book,1756092451498000000
1756092451498000000,A,113534.65,0.34373,book,1756092451498000000
1756092451599000000,A,113534.63,0.0424,book,1756092451599000000
1756092451599000000,A,113534.64,0.68045,book,1756092451599000000
1756092451599000000,A,113534.66,0.0,book,1756092451599000000
1756092451599000000,A,113534.69,0.0,book,1756092451599000000
1756092451599000000,A,113534.7,0.0,book,1756092451599000000
1756092451699000000,A,113534.62,0.68045,book,1756092451699000000
1756092451699000000,A,113534.64,0.0,book,1756092451699000000
1756092452099000000,A,113534.61,0.0,book,1756092452099000000
1756092452699000000,A,141925.84,9e-05,book,1756092452699000000
1756092452799000000,A,113534.63,0.0,book,1756092452799000000
1756092452899000000,A,113534.62,0.0,book,1756092452899000000
1756092452899000000,A,113534.64,0.68045,book,1756092452899000000
1756092453600000000,B,113076.17,0.1224,book,1756092453600000000
1756092453600000000,B,113076.15,0.0,book,1756092453600000000
1756092453600000000,A,113534.62,0.04124,book,1756092453600000000
1756092453600000000,A,113534.63,0.21741,book,1756092453600000000
1756092453600000000,A,113534.72,0.0,book,1756092453600000000
1756092453700000000,B,113076.18,0.1001,book,1756092453700000000
1756092453700000000,B,113076.16,0.0,book,1756092453700000000
1756092453700000000,A,113534.61,0.68045,book,1756092453700000000
1756092453700000000,A,113534.64,0.0,book,1756092453700000000
1756092453800000000,A,113534.6,0.04124,book,1756092453800000000
1756092453900000000,A,113534.59,0.68045,book,1756092453900000000
1756092453900000000,A,113534.61,0.0,book,1756092453900000000
1756092454501000000,B,113037.66,0.0,book,1756092454501000000
1756092454501000000,A,113534.59,0.58035,book,1756092454501000000
1756092454501000000,A,113541.0,0.1001,book,1756092454501000000
1756092454501000000,A,141925.84,0.0,book,1756092454501000000
1756092454601000000,A,113534.58,0.00033,book,1756092454601000000
1756092454601000000,A,113534.68,0.0,book,1756092454601000000
1756092455501000000,B,113053.23,0.02517,book,1756092455501000000
1756092455501000000,A,113534.65,0.0,book,1756092455501000000
1756092455601000000,A,113534.56,0.04232,book,1756092455601000000
1756092455601000000,A,113534.57,0.34373,book,1756092455601000000
1756092455601000000,A,113534.6,0.0,book,1756092455601000000
1756092455601000000,A,113534.62,0.0,book,1756092455601000000
1756092455702000000,A,113534.55,0.58035,book,1756092455702000000
1756092455702000000,A,113534.59,0.0,book,1756092455702000000
1756092456602000000,A,113534.54,0.04232,book,1756092456602000000
1756092456602000000,A,113534.56,0.0,book,1756092456602000000
1756092456702000000,A,113534.53,0.58035,book,1756092456702000000
1756092456702000000,A,113534.55,0.0,book,1756092456702000000
1756092456702000000,A,141925.84,9e-05,book,1756092456702000000
1756092457303000000,B,113076.01,0.0,book,1756092457303000000
1756092457303000000,B,113075.91,0.0,book,1756092457303000000
1756092457303000000,B,113020.36,0.0,book,1756092457303000000
1756092457303000000,A,141925.84,0.00027,book,1756092457303000000
1756092457603000000,A,113534.52,0.04232,book,1756092457603000000
1756092457603000000,A,113534.54,0.0,book,1756092457603000000
1756092457703000000,A,113534.5,0.04232,book,1756092457703000000
1756092457703000000,A,113534.51,0.58035,book,1756092457703000000
1756092457703000000,A,113534.52,0.04265,book,1756092457703000000
1756092457703000000,A,113534.53,0.0,book,1756092457703000000
1756092457703000000,A,113534.58,0.0,book,1756092457703000000
1756092457803000000,A,113534.49,0.58035,book,1756092457803000000
1756092457803000000,A,113534.51,0.0,book,1756092457803000000
1756092458303000000,B,113225.32,0.00917,book,1756092458303000000
1756092458303000000,B,113076.19,0.00749,book,1756092458303000000
1756092458303000000,B,113076.18,0.10701,book,1756092458303000000
1756092458403000000,B,113225.33,0.03095,book,1756092458403000000
1756092458403000000,B,113225.31,0.0,book,1756092458403000000
1756092458403000000,B,113076.2,0.1001,book,1756092458403000000
1756092458403000000,B,113076.18,0.00691,book,1756092458403000000
1756092458604000000,A,113534.48,0.00122,book,1756092458604000000
1756092458604000000,A,113534.67,0.0,book,1756092458604000000
1756092458704000000,A,113534.5,0.0,book,1756092458704000000
1756092458804000000,A,113534.49,0.0,book,1756092458804000000
1756092458804000000,A,113534.51,0.58035,book,1756092458804000000
1756092459404000000,A,113535.75,0.0,book,1756092459404000000
1756092459404000000,A,113540.99,0.1001,book,1756092459404000000
1756092459404000000,A,113541.0,0.0,book,1756092459404000000
1756092459504000000,B,113076.21,0.1224,book,1756092459504000000
1756092459504000000,B,113076.17,0.0,book,1756092459504000000
1756092459504000000,A,113534.46,0.04232,book,1756092459504000000
1756092459504000000,A,113534.47,0.21741,book,1756092459504000000
1756092459504000000,A,113534.52,0.00033,book,1756092459504000000
1756092459504000000,A,113534.63,0.0,book,1756092459504000000
1756092459504000000,A,113535.75,0.0,book,1756092459504000000
1756092459504000000,A,113540.98,0.1001,book,1756092459504000000
1756092459504000000,A,113540.99,0.0,book,1756092459504000000
1756092459604000000,B,113076.22,0.1001,book,1756092459604000000
1756092459604000000,B,113076.2,0.0,book,1756092459604000000
1756092459604000000,A,113534.45,0.58035,book,1756092459604000000
1756092459604000000,A,113534.51,0.0,book,1756092459604000000
1756092459604000000,A,113535.75,0.1001,book,1756092459604000000
1756092459604000000,A,113540.98,0.0,book,1756092459604000000
1756092459704000000,A,113534.57,0.0,book,1756092459704000000
1756092459905000000,A,113534.44,0.34373,book,1756092459905000000
1756092460005000000,A,113534.43,0.58035,book,1756092460005000000
1756092460005000000,A,113534.45,0.0,book,1756092460005000000
1756092460405000000,A,113534.42,0.0156,book,1756092460405000000
1756092460405000000,A,113534.52,0.0,book,1756092460405000000
1756092460405000000,A,141925.84,0.00036,book,1756092460405000000
1756092460505000000,A,113534.4,0.04232,book,1756092460505000000
1756092460505000000,A,113534.41,0.58035,book,1756092460505000000
1756092460505000000,A,113534.43,0.0,book,1756092460505000000
1756092460505000000,A,113534.46,0.0,book,1756092460505000000
1756092460605000000,A,113534.39,0.58035,book,1756092460605000000
1756092460605000000,A,113534.41,0.0,book,1756092460605000000
1756092460705000000,A,113534.38,0.04232,book,1756092460705000000
1756092460805000000,A,113534.37,0.58035,book,1756092460805000000
1756092460805000000,A,113534.39,0.0,book,1756092460805000000
1756092460805000000,A,113534.48,0.0,book,1756092460805000000
1756092460905000000,A,113534.36,0.00122,book,1756092460905000000
1756092461706000000,A,113534.38,0.0,book,1756092461706000000
1756092461806000000,A,113534.37,0.0,book,1756092461806000000
1756092461806000000,A,113534.39,0.58035,book,1756092461806000000
1756092462707000000,A,113534.35,0.0156,book,1756092462707000000
1756092462707000000,A,113534.42,0.0,book,1756092462707000000
1756092462807000000,A,113534.34,0.58035,book,1756092462807000000
1756092462807000000,A,113534.39,0.0,book,1756092462807000000
1756092463007000000,A,141925.84,0.00045,book,1756092463007000000
1756092463107000000,A,113534.33,0.00122,book,1756092463107000000
1756092463107000000,A,113534.36,0.0,book,1756092463107000000
1756092463908000000,A,113534.44,0.0,book,1756092463908000000
1756092464008000000,A,113534.31,0.04232,book,1756092464008000000
1756092464008000000,A,113534.32,0.34373,book,1756092464008000000
1756092464008000000,A,113534.4,0.0,book,1756092464008000000
1756092464108000000,A,113534.3,0.58035,book,1756092464108000000
1756092464108000000,A,113534.34,0.0,book,1756092464108000000
1756092464408000000,A,113534.29,0.04232,book,1756092464408000000
1756092464508000000,A,113534.28,0.58035,book,1756092464508000000
1756092464508000000,A,113534.3,0.0,book,1756092464508000000
1756092464508000000,A,141925.84,0.00045,book,1756092464508000000
1756092464808000000,A,113534.27,0.04232,book,1756092464808000000
1756092464808000000,A,113534.29,0.0,book,1756092464808000000
1756092464908000000,A,113534.26,0.59595,book,1756092464908000000
1756092464908000000,A,113534.28,0.0,book,1756092464908000000
1756092464908000000,A,113534.35,0.0,book,1756092464908000000
1756092465108000000,A,141925.84,0.00045,book,1756092465108000000
1756092465409000000,B,113076.23,0.1224,book,1756092465409000000
1756092465409000000,B,113076.21,0.0,book,1756092465409000000
1756092465409000000,A,113534.24,0.21741,book,1756092465409000000
1756092465409000000,A,113534.25,0.00122,book,1756092465409000000
1756092465409000000,A,113534.33,0.0,book,1756092465409000000
1756092465409000000,A,113534.47,0.0,book,1756092465409000000
1756092465509000000,B,113076.24,0.1001,book,1756092465509000000
1756092465509000000,B,113076.22,0.0,book,1756092465509000000
1756092465509000000,A,113534.23,0.58035,book,1756092465509000000
1756092465509000000,A,113534.26,0.0156,book,1756092465509000000
1756092465609000000,A,141925.84,0.00045,book,1756092465609000000
1756092465709000000,A,113534.22,0.04232,book,1756092465709000000
1756092465709000000,A,113534.31,0.0,book,1756092465709000000
1756092465809000000,A,113534.21,0.58035,book,1756092465809000000
1756092465809000000,A,113534.23,0.0,book,1756092465809000000
1756092466509000000,A,113534.2,0.0,book,1756092466509000000
1756092466509000000,A,113534.27,0.0,book,1756092466509000000
1756092467210000000,A,113534.2,0.00033,book,1756092467210000000
1756092467210000000,A,113534.26,0.0,book,1756092467210000000
1756092467610000000,A,113534.19,0.00122,book,1756092467610000000
1756092467610000000,A,113534.25,0.0,book,1756092467610000000
1756092468211000000,A,113534.32,0.0,book,1756092468211000000
1756092468311000000,A,113534.18,0.34373,book,1756092468311000000
1756092468411000000,A,113534.17,0.58035,book,1756092468411000000
1756092468411000000,A,113534.21,0.0,book,1756092468411000000
1756092468611000000,A,113534.16,0.04232,book,1756092468611000000
1756092468611000000,A,113534.22,0.0,book,1756092468611000000
1756092468711000000,A,113534.15,0.58035,book,1756092468711000000
1756092468711000000,A,113534.17,0.0,book,1756092468711000000
1756092468711000000,A,141925.84,0.00045,book,1756092468711000000
1756092469312000000,B,113076.03,0.0,book,1756092469312000000
1756092469412000000,A,113534.2,0.0,book,1756092469412000000
1756092469512000000,A,113534.14,0.00033,book,1756092469512000000
1756092469912000000,A,113534.13,0.00122,book,1756092469912000000
1756092469912000000,A,113534.19,0.0,book,1756092469912000000
1756092470312000000,B,113225.34,0.00829,book,1756092470312000000
1756092470412000000,B,113225.35,0.03095,book,1756092470412000000
1756092470412000000,B,113225.33,0.0,book,1756092470412000000
1756092470813000000,A,141925.84,0.00045,book,1756092470813000000
1756092471313000000,B,113076.25,0.1224,book,1756092471313000000
1756092471313000000,B,113076.23,0.0,book,1756092471313000000
1756092471313000000,A,113534.11,0.04232,book,1756092471313000000
1756092471313000000,A,113534.12,0.21741,book,1756092471313000000
1756092471313000000,A,113534.16,0.0,book,1756092471313000000
1756092471313000000,A,113534.24,0.0,book,1756092471313000000
1756092471313000000,A,113535.75,0.0,book,1756092471313000000
1756092471313000000,A,113541.0,0.1001,book,1756092471313000000
1756092471413000000,B,113076.26,0.1001,book,1756092471413000000
1756092471413000000,B,113076.24,0.0,book,1756092471413000000
1756092471413000000,A,113534.1,0.58035,book,1756092471413000000
1756092471413000000,A,113534.15,0.0,book,1756092471413000000
1756092471613000000,A,113534.09,0.04112,book,1756092471613000000
1756092471713000000,B,113076.25,0.0,book,1756092471713000000
1756092471713000000,A,113534.08,0.58035,book,1756092471713000000
1756092471713000000,A,113534.1,0.0,book,1756092471713000000
1756092471713000000,A,113534.12,0.0,book,1756092471713000000
1756092471813000000,B,113076.27,0.1224,book,1756092471813000000
1756092471813000000,B,113076.26,0.0,book,1756092471813000000
1756092471813000000,B,113076.2,0.1001,book,1756092471813000000
1756092471813000000,A,113534.07,0.21741,book,1756092471813000000
1756092471914000000,B,113076.28,0.1001,book,1756092471914000000
1756092471914000000,B,113076.2,0.0,book,1756092471914000000
1756092471914000000,A,113534.05,0.04112,book,1756092471914000000
1756092471914000000,A,113534.06,0.58035,book,1756092471914000000
1756092471914000000,A,113534.08,0.0,book,1756092471914000000
1756092471914000000,A,113534.09,0.0,book,1756092471914000000
1756092471914000000,A,113541.0,0.0,book,1756092471914000000
1756092471914000000,A,113619.99,0.1001,book,1756092471914000000
1756092472014000000,A,113534.04,0.58035,book,1756092472014000000
1756092472014000000,A,113534.06,0.0,book,1756092472014000000
1756092472314000000,A,113534.18,0.0,book,1756092472314000000
1756092472414000000,A,113534.02,0.04112,book,1756092472414000000
1756092472414000000,A,113534.03,0.34373,book,1756092472414000000
1756092472414000000,A,113534.11,0.0,book,1756092472414000000
1756092472514000000,A,113534.01,0.58035,book,1756092472514000000
1756092472514000000,A,113534.02,0.0,book,1756092472514000000
1756092472514000000,A,113534.04,0.0,book,1756092472514000000
1756092472514000000,A,141925.84,0.00036,book,1756092472514000000
1756092472614000000,A,113534.01,0.0,book,1756092472614000000
1756092472614000000,A,113534.02,0.58035,book,1756092472614000000
1756092473114000000,A,141925.84,0.00027,book,1756092473114000000
1756092473515000000,A,113534.01,0.04112,book,1756092473515000000
1756092473515000000,A,113534.05,0.0,book,1756092473515000000
1756092473615000000,A,113534.0,0.58035,book,1756092473615000000
1756092473615000000,A,113534.02,0.0,book,1756092473615000000
1756092473615000000,A,141925.84,0.00018,book,1756092473615000000
1756092474415000000,A,113533.99,0.00033,book,1756092474415000000
1756092474415000000,A,113534.14,0.0,book,1756092474415000000
1756092476517000000,A,113534.03,0.0,book,1756092476517000000
1756092476517000000,A,141925.84,9e-05,book,1756092476517000000
1756092476617000000,A,113533.98,0.04144,book,1756092476617000000
1756092476617000000,A,113533.99,0.34406,book,1756092476617000000
1756092476617000000,A,113534.01,0.0,book,1756092476617000000
1756092476717000000,A,113533.97,0.58035,book,1756092476717000000
1756092476717000000,A,113534.0,0.0,book,1756092476717000000
1756092477217000000,B,113076.29,0.1224,book,1756092477217000000
1756092477217000000,B,113076.27,0.0,book,1756092477217000000
1756092477217000000,A,113533.96,0.21741,book,1756092477217000000
1756092477217000000,A,113534.07,0.0,book,1756092477217000000
1756092477318000000,B,113076.3,0.1001,book,1756092477318000000
1756092477318000000,B,113076.28,0.0,book,1756092477318000000
1756092477318000000,A,113533.95,0.58035,book,1756092477318000000
1756092477318000000,A,113533.97,0.0,book,1756092477318000000
1756092477618000000,A,113533.94,0.04144,book,1756092477618000000
1756092477618000000,A,113533.98,0.0,book,1756092477618000000
1756092477618000000,A,113534.13,0.0,book,1756092477618000000
1756092477718000000,A,113533.93,0.58035,book,1756092477718000000
1756092477718000000,A,113533.95,0.0,book,1756092477718000000
1756092478518000000,A,113533.92,0.04145,book,1756092478518000000
1756092478618000000,A,113533.91,0.58035,book,1756092478618000000
