ts,ts_ns,mid,inventory,cash,realized,unrealized,equity
2025-08-26 08:42:30+00:00,1756197750000000000,110139.995,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.9889926775
2025-08-26 08:42:31+00:00,1756197751000000000,110140.02,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.8614926775
2025-08-26 08:42:32+00:00,1756197752000000000,110140.02,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.8614926775
2025-08-26 08:42:33+00:00,1756197753000000000,110140.035,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.7849926775
2025-08-26 08:42:34+00:00,1756197754000000000,110140.04,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.7594926775
2025-08-26 08:42:35+00:00,1756197755000000000,110140.065,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.6319926776
2025-08-26 08:42:36+00:00,1756197756000000000,110140.1,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.4534926775
2025-08-26 08:42:37+00:00,1756197757000000000,110140.125,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.3259926775
2025-08-26 08:42:38+00:00,1756197758000000000,110140.135,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.2749926776
2025-08-26 08:42:39+00:00,1756197759000000000,110140.16,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.1474926776
2025-08-26 08:42:40+00:00,1756197760000000000,110140.16,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.1474926776
2025-08-26 08:42:41+00:00,1756197761000000000,110140.195,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.9689926775
2025-08-26 08:42:42+00:00,1756197762000000000,110140.23,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.7904926776
2025-08-26 08:42:43+00:00,1756197763000000000,110140.2,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.9434926775
2025-08-26 08:42:44+00:00,1756197764000000000,110140.23,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.7904926776
2025-08-26 08:42:45+00:00,1756197765000000000,110140.195,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.9689926775
2025-08-26 08:42:46+00:00,1756197766000000000,110140.22,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.8414926776
2025-08-26 08:42:47+00:00,1756197767000000000,110140.245,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.7139926775
2025-08-26 08:42:48+00:00,1756197768000000000,110140.225,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.8159926775
2025-08-26 08:42:49+00:00,1756197769000000000,110140.18,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.0454926776
2025-08-26 08:42:50+00:00,1756197770000000000,110140.225,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.8159926775
2025-08-26 08:42:51+00:00,1756197771000000000,110140.25,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.6884926775
2025-08-26 08:42:52+00:00,1756197772000000000,110140.26,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.6374926775
2025-08-26 08:42:53+00:00,1756197773000000000,110140.26,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.6374926775
2025-08-26 08:42:54+00:00,1756197774000000000,110140.285,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.5099926775
2025-08-26 08:42:55+00:00,1756197775000000000,110140.28,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.5354926776
2025-08-26 08:42:56+00:00,1756197776000000000,110140.275,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.5609926776
2025-08-26 08:42:57+00:00,1756197777000000000,110140.265,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.6119926776
2025-08-26 08:42:58+00:00,1756197778000000000,110140.3,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.4334926775
2025-08-26 08:42:59+00:00,1756197779000000000,110140.315,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.3569926776
2025-08-26 08:43:00+00:00,1756197780000000000,110140.3,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.4334926775
2025-08-26 08:43:01+00:00,1756197781000000000,110140.295,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.4589926775
2025-08-26 08:43:02+00:00,1756197782000000000,110140.325,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.3059926776
2025-08-26 08:43:03+00:00,1756197783000000000,110140.34,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.2294926775
2025-08-26 08:43:04+00:00,1756197784000000000,110140.325,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.3059926776
2025-08-26 08:43:05+00:00,1756197785000000000,110140.315,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.3569926776
2025-08-26 08:43:06+00:00,1756197786000000000,110140.33,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565564.2804926775
